[14/07/2021 - 01:42:53] - SMS: tapete vem nunka, enviou: ALEMAO_ - CEL:[8956]
[14/07/2021 - 03:09:17] - SMS: TA ONDE MANO, enviou: Joaozinx_ff - CEL:[9846]
[14/07/2021 - 17:27:45] - SMS: opaaa tem vaga ae mn, enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 17:28:02] - SMS: tem, enviou: Eric_Silva - CEL:[4040]
[14/07/2021 - 17:28:11] - SMS: quero teste, enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 17:29:01] - SMS: vou onde pra pegar vaga, enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 17:36:16] - SMS: tem vaga no pcc , enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 17:40:09] - SMS: cd o teste, enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 17:40:23] - SMS: quero ser da rota como q faz?, enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 17:40:32] - SMS: quero ser da rota, enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 17:41:02] - SMS: vai no dc da rota e vamos fazer o teste com c, enviou: GABRIEL_SAMP - CEL:[1472]
[14/07/2021 - 17:41:39] - SMS: me manda o link me nome no dc   e e o rafa ne vida?, enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 17:42:12] - SMS: qual e teu nome la mo dc, enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 17:42:22] - SMS: vai no dc do bvl, enviou: GABRIEL_SAMP - CEL:[1472]
[14/07/2021 - 17:42:24] - SMS: OI SOU LIDER DA ROTA, enviou: DACUNHA - CEL:[3201]
[14/07/2021 - 17:42:32] - SMS: GABRIE MOBILE, enviou: GABRIEL_SAMP - CEL:[1472]
[14/07/2021 - 17:42:43] - SMS: to falando com seu sub aq o gabriel sam, enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 18:08:43] - SMS: atende o cell e rapido, enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 18:14:07] - SMS: to la,na ultima sala entra la pra fazer teste cmg , enviou: Rafinha_Brabo - CEL:[1155]
[14/07/2021 - 19:09:33] - SMS: vce da pm?, enviou: MIN3_MIC4 - CEL:[1474]
[14/07/2021 - 20:14:53] - SMS: tem vaga ae, enviou: Rafinha_Brabo - CEL:[1155]
[15/07/2021 - 00:28:07] - SMS: onde fica a r7, enviou: Kaue_R - CEL:[9236]
[15/07/2021 - 07:09:07] - SMS: OII BB , enviou: Joaozinx_ff - CEL:[9846]
[15/07/2021 - 07:14:26] - SMS: EI ESSE VULGO TEM CANCER CONTAGIOSO NAO FICA PERTO DELE, enviou: Joaozinx_ff - CEL:[9846]
[15/07/2021 - 11:46:29] - SMS: aoba, enviou: Rei_Do_Rolas - CEL:[7417]
[15/07/2021 - 13:23:55] - SMS: EI VEM PRACA JA TO AQUI JA, enviou: Sr_Nescau - CEL:[5994]
[15/07/2021 - 15:22:55] - SMS: bora call, enviou: texugo_gg - CEL:[1006]
[15/07/2021 - 22:18:23] - SMS: TU SAIU FOI, enviou: texugo_gg - CEL:[1006]
[15/07/2021 - 22:18:36] - SMS: DA OND ?, enviou: jaozinho - CEL:[64570]
[16/07/2021 - 00:53:33] - SMS: OII BB, enviou: Joaozinx_ff - CEL:[9846]
[16/07/2021 - 14:45:28] - SMS: ME CONVIDA PRA ORG, enviou: Joaozinx_ff - CEL:[9846]
[16/07/2021 - 14:46:35] - SMS: ME DA O CARGO 3 AGR, enviou: Joaozinx_ff - CEL:[9846]
[16/07/2021 - 16:02:25] - SMS: vaga rota?, enviou: Lipe_Nobre - CEL:[7611]
[16/07/2021 - 16:04:20] - SMS: chama eu pa rota =], enviou: Lipe_Nobre - CEL:[7611]
[16/07/2021 - 19:56:30] - SMS: eae mano, enviou: Eric_Silva - CEL:[4040]
[16/07/2021 - 20:01:53] - SMS: vc e de org?, enviou: Eric_Silva - CEL:[4040]
[16/07/2021 - 21:06:04] - SMS: ATIRA EM AMIGO BLZ, enviou: Scarface04 - CEL:[7357]
[17/07/2021 - 00:41:29] - SMS: FAZ REC NO JG?, enviou: DANIEL_DO_TREMM - CEL:[8269]
[17/07/2021 - 00:44:56] - SMS: QUAL ORG?, enviou: DANIEL_DO_TREMM - CEL:[8269]
[17/07/2021 - 00:45:09] - SMS: pc, enviou: Scarface04 - CEL:[7357]
[17/07/2021 - 00:45:34] - SMS: FAZ REC COMIGO, enviou: DANIEL_DO_TREMM - CEL:[8269]
[17/07/2021 - 00:45:51] - SMS: vem base, enviou: Scarface04 - CEL:[7357]
[17/07/2021 - 00:46:37] - SMS: TO PRAÇA PAI BUSCA?, enviou: DANIEL_DO_TREMM - CEL:[6177]
[17/07/2021 - 00:48:41] - SMS: OPA, enviou: DANIEL_DO_TREMM - CEL:[6177]
[17/07/2021 - 00:48:55] - SMS: eae, enviou: playbox_silva - CEL:[8040]
[17/07/2021 - 00:49:12] - SMS: FAZ REEC?, enviou: DANIEL_DO_TREMM - CEL:[6177]
[17/07/2021 - 00:49:22] - SMS: sim, enviou: playbox_silva - CEL:[8040]
[17/07/2021 - 01:57:59] - SMS: EAE TAPETE, enviou: Joaozinx_ff - CEL:[9846]
[17/07/2021 - 01:59:08] - SMS: EAE TAPETE, enviou: Joaozinx_ff - CEL:[9846]
